id,count,bin,image_path,json_path,density_path,split
470,87,50-99,D:\PanoCrowdCount\data\dataset\images\470.jpg,D:\PanoCrowdCount\data\dataset\json\470.json,D:\PanoCrowdCount\data\dataset\density_maps\470.npy,train
471,192,100-199,D:\PanoCrowdCount\data\dataset\images\471.jpg,D:\PanoCrowdCount\data\dataset\json\471.json,D:\PanoCrowdCount\data\dataset\density_maps\471.npy,train
472,631,500+,D:\PanoCrowdCount\data\dataset\images\472.jpg,D:\PanoCrowdCount\data\dataset\json\472.json,D:\PanoCrowdCount\data\dataset\density_maps\472.npy,train
473,133,100-199,D:\PanoCrowdCount\data\dataset\images\473.jpg,D:\PanoCrowdCount\data\dataset\json\473.json,D:\PanoCrowdCount\data\dataset\density_maps\473.npy,train
474,115,100-199,D:\PanoCrowdCount\data\dataset\images\474.jpg,D:\PanoCrowdCount\data\dataset\json\474.json,D:\PanoCrowdCount\data\dataset\density_maps\474.npy,train
475,17,0-49,D:\PanoCrowdCount\data\dataset\images\475.jpg,D:\PanoCrowdCount\data\dataset\json\475.json,D:\PanoCrowdCount\data\dataset\density_maps\475.npy,train
476,104,100-199,D:\PanoCrowdCount\data\dataset\images\476.jpg,D:\PanoCrowdCount\data\dataset\json\476.json,D:\PanoCrowdCount\data\dataset\density_maps\476.npy,test
477,59,50-99,D:\PanoCrowdCount\data\dataset\images\477.jpg,D:\PanoCrowdCount\data\dataset\json\477.json,D:\PanoCrowdCount\data\dataset\density_maps\477.npy,train
478,574,500+,D:\PanoCrowdCount\data\dataset\images\478.jpg,D:\PanoCrowdCount\data\dataset\json\478.json,D:\PanoCrowdCount\data\dataset\density_maps\478.npy,train
479,86,50-99,D:\PanoCrowdCount\data\dataset\images\479.jpg,D:\PanoCrowdCount\data\dataset\json\479.json,D:\PanoCrowdCount\data\dataset\density_maps\479.npy,test
48,98,50-99,D:\PanoCrowdCount\data\dataset\images\48.jpg,D:\PanoCrowdCount\data\dataset\json\48.json,D:\PanoCrowdCount\data\dataset\density_maps\48.npy,train
480,78,50-99,D:\PanoCrowdCount\data\dataset\images\480.jpg,D:\PanoCrowdCount\data\dataset\json\480.json,D:\PanoCrowdCount\data\dataset\density_maps\480.npy,train
481,2535,500+,D:\PanoCrowdCount\data\dataset\images\481.jpg,D:\PanoCrowdCount\data\dataset\json\481.json,D:\PanoCrowdCount\data\dataset\density_maps\481.npy,train
482,125,100-199,D:\PanoCrowdCount\data\dataset\images\482.jpg,D:\PanoCrowdCount\data\dataset\json\482.json,D:\PanoCrowdCount\data\dataset\density_maps\482.npy,train
483,82,50-99,D:\PanoCrowdCount\data\dataset\images\483.jpg,D:\PanoCrowdCount\data\dataset\json\483.json,D:\PanoCrowdCount\data\dataset\density_maps\483.npy,train
484,39,0-49,D:\PanoCrowdCount\data\dataset\images\484.jpg,D:\PanoCrowdCount\data\dataset\json\484.json,D:\PanoCrowdCount\data\dataset\density_maps\484.npy,train
485,286,200-299,D:\PanoCrowdCount\data\dataset\images\485.jpg,D:\PanoCrowdCount\data\dataset\json\485.json,D:\PanoCrowdCount\data\dataset\density_maps\485.npy,train
486,110,100-199,D:\PanoCrowdCount\data\dataset\images\486.jpg,D:\PanoCrowdCount\data\dataset\json\486.json,D:\PanoCrowdCount\data\dataset\density_maps\486.npy,train
487,44,0-49,D:\PanoCrowdCount\data\dataset\images\487.jpg,D:\PanoCrowdCount\data\dataset\json\487.json,D:\PanoCrowdCount\data\dataset\density_maps\487.npy,train
488,223,200-299,D:\PanoCrowdCount\data\dataset\images\488.jpg,D:\PanoCrowdCount\data\dataset\json\488.json,D:\PanoCrowdCount\data\dataset\density_maps\488.npy,train
489,50,50-99,D:\PanoCrowdCount\data\dataset\images\489.jpg,D:\PanoCrowdCount\data\dataset\json\489.json,D:\PanoCrowdCount\data\dataset\density_maps\489.npy,train
49,340,300-499,D:\PanoCrowdCount\data\dataset\images\49.jpg,D:\PanoCrowdCount\data\dataset\json\49.json,D:\PanoCrowdCount\data\dataset\density_maps\49.npy,train
490,52,50-99,D:\PanoCrowdCount\data\dataset\images\490.jpg,D:\PanoCrowdCount\data\dataset\json\490.json,D:\PanoCrowdCount\data\dataset\density_maps\490.npy,val
491,106,100-199,D:\PanoCrowdCount\data\dataset\images\491.jpg,D:\PanoCrowdCount\data\dataset\json\491.json,D:\PanoCrowdCount\data\dataset\density_maps\491.npy,train
492,646,500+,D:\PanoCrowdCount\data\dataset\images\492.jpg,D:\PanoCrowdCount\data\dataset\json\492.json,D:\PanoCrowdCount\data\dataset\density_maps\492.npy,test
493,36,0-49,D:\PanoCrowdCount\data\dataset\images\493.jpg,D:\PanoCrowdCount\data\dataset\json\493.json,D:\PanoCrowdCount\data\dataset\density_maps\493.npy,train
494,55,50-99,D:\PanoCrowdCount\data\dataset\images\494.jpg,D:\PanoCrowdCount\data\dataset\json\494.json,D:\PanoCrowdCount\data\dataset\density_maps\494.npy,train
495,264,200-299,D:\PanoCrowdCount\data\dataset\images\495.jpg,D:\PanoCrowdCount\data\dataset\json\495.json,D:\PanoCrowdCount\data\dataset\density_maps\495.npy,train
496,16,0-49,D:\PanoCrowdCount\data\dataset\images\496.jpg,D:\PanoCrowdCount\data\dataset\json\496.json,D:\PanoCrowdCount\data\dataset\density_maps\496.npy,train
497,16,0-49,D:\PanoCrowdCount\data\dataset\images\497.jpg,D:\PanoCrowdCount\data\dataset\json\497.json,D:\PanoCrowdCount\data\dataset\density_maps\497.npy,test
498,126,100-199,D:\PanoCrowdCount\data\dataset\images\498.jpg,D:\PanoCrowdCount\data\dataset\json\498.json,D:\PanoCrowdCount\data\dataset\density_maps\498.npy,train
499,58,50-99,D:\PanoCrowdCount\data\dataset\images\499.jpg,D:\PanoCrowdCount\data\dataset\json\499.json,D:\PanoCrowdCount\data\dataset\density_maps\499.npy,train
5,25,0-49,D:\PanoCrowdCount\data\dataset\images\5.jpg,D:\PanoCrowdCount\data\dataset\json\5.json,D:\PanoCrowdCount\data\dataset\density_maps\5.npy,train
50,130,100-199,D:\PanoCrowdCount\data\dataset\images\50.jpg,D:\PanoCrowdCount\data\dataset\json\50.json,D:\PanoCrowdCount\data\dataset\density_maps\50.npy,val
500,95,50-99,D:\PanoCrowdCount\data\dataset\images\500.jpg,D:\PanoCrowdCount\data\dataset\json\500.json,D:\PanoCrowdCount\data\dataset\density_maps\500.npy,train
501,127,100-199,D:\PanoCrowdCount\data\dataset\images\501.jpg,D:\PanoCrowdCount\data\dataset\json\501.json,D:\PanoCrowdCount\data\dataset\density_maps\501.npy,train
502,105,100-199,D:\PanoCrowdCount\data\dataset\images\502.jpg,D:\PanoCrowdCount\data\dataset\json\502.json,D:\PanoCrowdCount\data\dataset\density_maps\502.npy,train
503,124,100-199,D:\PanoCrowdCount\data\dataset\images\503.jpg,D:\PanoCrowdCount\data\dataset\json\503.json,D:\PanoCrowdCount\data\dataset\density_maps\503.npy,train
504,101,100-199,D:\PanoCrowdCount\data\dataset\images\504.jpg,D:\PanoCrowdCount\data\dataset\json\504.json,D:\PanoCrowdCount\data\dataset\density_maps\504.npy,val
505,257,200-299,D:\PanoCrowdCount\data\dataset\images\505.jpg,D:\PanoCrowdCount\data\dataset\json\505.json,D:\PanoCrowdCount\data\dataset\density_maps\505.npy,test
506,205,200-299,D:\PanoCrowdCount\data\dataset\images\506.jpg,D:\PanoCrowdCount\data\dataset\json\506.json,D:\PanoCrowdCount\data\dataset\density_maps\506.npy,train
507,112,100-199,D:\PanoCrowdCount\data\dataset\images\507.jpg,D:\PanoCrowdCount\data\dataset\json\507.json,D:\PanoCrowdCount\data\dataset\density_maps\507.npy,train
508,195,100-199,D:\PanoCrowdCount\data\dataset\images\508.jpg,D:\PanoCrowdCount\data\dataset\json\508.json,D:\PanoCrowdCount\data\dataset\density_maps\508.npy,train
509,178,100-199,D:\PanoCrowdCount\data\dataset\images\509.jpg,D:\PanoCrowdCount\data\dataset\json\509.json,D:\PanoCrowdCount\data\dataset\density_maps\509.npy,val
51,240,200-299,D:\PanoCrowdCount\data\dataset\images\51.jpg,D:\PanoCrowdCount\data\dataset\json\51.json,D:\PanoCrowdCount\data\dataset\density_maps\51.npy,val
510,171,100-199,D:\PanoCrowdCount\data\dataset\images\510.jpg,D:\PanoCrowdCount\data\dataset\json\510.json,D:\PanoCrowdCount\data\dataset\density_maps\510.npy,train
511,108,100-199,D:\PanoCrowdCount\data\dataset\images\511.jpg,D:\PanoCrowdCount\data\dataset\json\511.json,D:\PanoCrowdCount\data\dataset\density_maps\511.npy,train
512,193,100-199,D:\PanoCrowdCount\data\dataset\images\512.jpg,D:\PanoCrowdCount\data\dataset\json\512.json,D:\PanoCrowdCount\data\dataset\density_maps\512.npy,train
513,110,100-199,D:\PanoCrowdCount\data\dataset\images\513.jpg,D:\PanoCrowdCount\data\dataset\json\513.json,D:\PanoCrowdCount\data\dataset\density_maps\513.npy,test
514,83,50-99,D:\PanoCrowdCount\data\dataset\images\514.jpg,D:\PanoCrowdCount\data\dataset\json\514.json,D:\PanoCrowdCount\data\dataset\density_maps\514.npy,train
515,72,50-99,D:\PanoCrowdCount\data\dataset\images\515.jpg,D:\PanoCrowdCount\data\dataset\json\515.json,D:\PanoCrowdCount\data\dataset\density_maps\515.npy,train
516,163,100-199,D:\PanoCrowdCount\data\dataset\images\516.jpg,D:\PanoCrowdCount\data\dataset\json\516.json,D:\PanoCrowdCount\data\dataset\density_maps\516.npy,test
517,46,0-49,D:\PanoCrowdCount\data\dataset\images\517.jpg,D:\PanoCrowdCount\data\dataset\json\517.json,D:\PanoCrowdCount\data\dataset\density_maps\517.npy,train
518,77,50-99,D:\PanoCrowdCount\data\dataset\images\518.jpg,D:\PanoCrowdCount\data\dataset\json\518.json,D:\PanoCrowdCount\data\dataset\density_maps\518.npy,train
519,360,300-499,D:\PanoCrowdCount\data\dataset\images\519.jpg,D:\PanoCrowdCount\data\dataset\json\519.json,D:\PanoCrowdCount\data\dataset\density_maps\519.npy,train
52,814,500+,D:\PanoCrowdCount\data\dataset\images\52.jpg,D:\PanoCrowdCount\data\dataset\json\52.json,D:\PanoCrowdCount\data\dataset\density_maps\52.npy,train
520,75,50-99,D:\PanoCrowdCount\data\dataset\images\520.jpg,D:\PanoCrowdCount\data\dataset\json\520.json,D:\PanoCrowdCount\data\dataset\density_maps\520.npy,train
521,57,50-99,D:\PanoCrowdCount\data\dataset\images\521.jpg,D:\PanoCrowdCount\data\dataset\json\521.json,D:\PanoCrowdCount\data\dataset\density_maps\521.npy,train
522,47,0-49,D:\PanoCrowdCount\data\dataset\images\522.jpg,D:\PanoCrowdCount\data\dataset\json\522.json,D:\PanoCrowdCount\data\dataset\density_maps\522.npy,val
523,38,0-49,D:\PanoCrowdCount\data\dataset\images\523.jpg,D:\PanoCrowdCount\data\dataset\json\523.json,D:\PanoCrowdCount\data\dataset\density_maps\523.npy,train
524,635,500+,D:\PanoCrowdCount\data\dataset\images\524.jpg,D:\PanoCrowdCount\data\dataset\json\524.json,D:\PanoCrowdCount\data\dataset\density_maps\524.npy,train
525,71,50-99,D:\PanoCrowdCount\data\dataset\images\525.jpg,D:\PanoCrowdCount\data\dataset\json\525.json,D:\PanoCrowdCount\data\dataset\density_maps\525.npy,val
526,104,100-199,D:\PanoCrowdCount\data\dataset\images\526.jpg,D:\PanoCrowdCount\data\dataset\json\526.json,D:\PanoCrowdCount\data\dataset\density_maps\526.npy,val
527,34,0-49,D:\PanoCrowdCount\data\dataset\images\527.jpg,D:\PanoCrowdCount\data\dataset\json\527.json,D:\PanoCrowdCount\data\dataset\density_maps\527.npy,train
528,74,50-99,D:\PanoCrowdCount\data\dataset\images\528.jpg,D:\PanoCrowdCount\data\dataset\json\528.json,D:\PanoCrowdCount\data\dataset\density_maps\528.npy,test
529,178,100-199,D:\PanoCrowdCount\data\dataset\images\529.jpg,D:\PanoCrowdCount\data\dataset\json\529.json,D:\PanoCrowdCount\data\dataset\density_maps\529.npy,train
53,73,50-99,D:\PanoCrowdCount\data\dataset\images\53.jpg,D:\PanoCrowdCount\data\dataset\json\53.json,D:\PanoCrowdCount\data\dataset\density_maps\53.npy,train
530,41,0-49,D:\PanoCrowdCount\data\dataset\images\530.jpg,D:\PanoCrowdCount\data\dataset\json\530.json,D:\PanoCrowdCount\data\dataset\density_maps\530.npy,train
531,181,100-199,D:\PanoCrowdCount\data\dataset\images\531.jpg,D:\PanoCrowdCount\data\dataset\json\531.json,D:\PanoCrowdCount\data\dataset\density_maps\531.npy,train
532,101,100-199,D:\PanoCrowdCount\data\dataset\images\532.jpg,D:\PanoCrowdCount\data\dataset\json\532.json,D:\PanoCrowdCount\data\dataset\density_maps\532.npy,train
533,295,200-299,D:\PanoCrowdCount\data\dataset\images\533.jpg,D:\PanoCrowdCount\data\dataset\json\533.json,D:\PanoCrowdCount\data\dataset\density_maps\533.npy,train
534,87,50-99,D:\PanoCrowdCount\data\dataset\images\534.jpg,D:\PanoCrowdCount\data\dataset\json\534.json,D:\PanoCrowdCount\data\dataset\density_maps\534.npy,train
535,14,0-49,D:\PanoCrowdCount\data\dataset\images\535.jpg,D:\PanoCrowdCount\data\dataset\json\535.json,D:\PanoCrowdCount\data\dataset\density_maps\535.npy,val
536,54,50-99,D:\PanoCrowdCount\data\dataset\images\536.jpg,D:\PanoCrowdCount\data\dataset\json\536.json,D:\PanoCrowdCount\data\dataset\density_maps\536.npy,train
537,56,50-99,D:\PanoCrowdCount\data\dataset\images\537.jpg,D:\PanoCrowdCount\data\dataset\json\537.json,D:\PanoCrowdCount\data\dataset\density_maps\537.npy,train
538,208,200-299,D:\PanoCrowdCount\data\dataset\images\538.jpg,D:\PanoCrowdCount\data\dataset\json\538.json,D:\PanoCrowdCount\data\dataset\density_maps\538.npy,train
539,259,200-299,D:\PanoCrowdCount\data\dataset\images\539.jpg,D:\PanoCrowdCount\data\dataset\json\539.json,D:\PanoCrowdCount\data\dataset\density_maps\539.npy,train
54,16,0-49,D:\PanoCrowdCount\data\dataset\images\54.jpg,D:\PanoCrowdCount\data\dataset\json\54.json,D:\PanoCrowdCount\data\dataset\density_maps\54.npy,test
540,133,100-199,D:\PanoCrowdCount\data\dataset\images\540.jpg,D:\PanoCrowdCount\data\dataset\json\540.json,D:\PanoCrowdCount\data\dataset\density_maps\540.npy,train
541,73,50-99,D:\PanoCrowdCount\data\dataset\images\541.jpg,D:\PanoCrowdCount\data\dataset\json\541.json,D:\PanoCrowdCount\data\dataset\density_maps\541.npy,val
542,286,200-299,D:\PanoCrowdCount\data\dataset\images\542.jpg,D:\PanoCrowdCount\data\dataset\json\542.json,D:\PanoCrowdCount\data\dataset\density_maps\542.npy,train
543,750,500+,D:\PanoCrowdCount\data\dataset\images\543.jpg,D:\PanoCrowdCount\data\dataset\json\543.json,D:\PanoCrowdCount\data\dataset\density_maps\543.npy,train
544,70,50-99,D:\PanoCrowdCount\data\dataset\images\544.jpg,D:\PanoCrowdCount\data\dataset\json\544.json,D:\PanoCrowdCount\data\dataset\density_maps\544.npy,train
545,185,100-199,D:\PanoCrowdCount\data\dataset\images\545.jpg,D:\PanoCrowdCount\data\dataset\json\545.json,D:\PanoCrowdCount\data\dataset\density_maps\545.npy,val
546,42,0-49,D:\PanoCrowdCount\data\dataset\images\546.jpg,D:\PanoCrowdCount\data\dataset\json\546.json,D:\PanoCrowdCount\data\dataset\density_maps\546.npy,test
547,41,0-49,D:\PanoCrowdCount\data\dataset\images\547.jpg,D:\PanoCrowdCount\data\dataset\json\547.json,D:\PanoCrowdCount\data\dataset\density_maps\547.npy,train
548,55,50-99,D:\PanoCrowdCount\data\dataset\images\548.jpg,D:\PanoCrowdCount\data\dataset\json\548.json,D:\PanoCrowdCount\data\dataset\density_maps\548.npy,train
549,115,100-199,D:\PanoCrowdCount\data\dataset\images\549.jpg,D:\PanoCrowdCount\data\dataset\json\549.json,D:\PanoCrowdCount\data\dataset\density_maps\549.npy,train
55,25,0-49,D:\PanoCrowdCount\data\dataset\images\55.jpg,D:\PanoCrowdCount\data\dataset\json\55.json,D:\PanoCrowdCount\data\dataset\density_maps\55.npy,val
550,59,50-99,D:\PanoCrowdCount\data\dataset\images\550.jpg,D:\PanoCrowdCount\data\dataset\json\550.json,D:\PanoCrowdCount\data\dataset\density_maps\550.npy,train
551,294,200-299,D:\PanoCrowdCount\data\dataset\images\551.jpg,D:\PanoCrowdCount\data\dataset\json\551.json,D:\PanoCrowdCount\data\dataset\density_maps\551.npy,test
552,170,100-199,D:\PanoCrowdCount\data\dataset\images\552.jpg,D:\PanoCrowdCount\data\dataset\json\552.json,D:\PanoCrowdCount\data\dataset\density_maps\552.npy,val
553,45,0-49,D:\PanoCrowdCount\data\dataset\images\553.jpg,D:\PanoCrowdCount\data\dataset\json\553.json,D:\PanoCrowdCount\data\dataset\density_maps\553.npy,val
554,152,100-199,D:\PanoCrowdCount\data\dataset\images\554.jpg,D:\PanoCrowdCount\data\dataset\json\554.json,D:\PanoCrowdCount\data\dataset\density_maps\554.npy,test
555,153,100-199,D:\PanoCrowdCount\data\dataset\images\555.jpg,D:\PanoCrowdCount\data\dataset\json\555.json,D:\PanoCrowdCount\data\dataset\density_maps\555.npy,train
556,108,100-199,D:\PanoCrowdCount\data\dataset\images\556.jpg,D:\PanoCrowdCount\data\dataset\json\556.json,D:\PanoCrowdCount\data\dataset\density_maps\556.npy,test
557,150,100-199,D:\PanoCrowdCount\data\dataset\images\557.jpg,D:\PanoCrowdCount\data\dataset\json\557.json,D:\PanoCrowdCount\data\dataset\density_maps\557.npy,train
558,151,100-199,D:\PanoCrowdCount\data\dataset\images\558.jpg,D:\PanoCrowdCount\data\dataset\json\558.json,D:\PanoCrowdCount\data\dataset\density_maps\558.npy,train
559,478,300-499,D:\PanoCrowdCount\data\dataset\images\559.jpg,D:\PanoCrowdCount\data\dataset\json\559.json,D:\PanoCrowdCount\data\dataset\density_maps\559.npy,train
56,70,50-99,D:\PanoCrowdCount\data\dataset\images\56.jpg,D:\PanoCrowdCount\data\dataset\json\56.json,D:\PanoCrowdCount\data\dataset\density_maps\56.npy,val
560,46,0-49,D:\PanoCrowdCount\data\dataset\images\560.jpg,D:\PanoCrowdCount\data\dataset\json\560.json,D:\PanoCrowdCount\data\dataset\density_maps\560.npy,train
561,37,0-49,D:\PanoCrowdCount\data\dataset\images\561.jpg,D:\PanoCrowdCount\data\dataset\json\561.json,D:\PanoCrowdCount\data\dataset\density_maps\561.npy,train
562,247,200-299,D:\PanoCrowdCount\data\dataset\images\562.jpg,D:\PanoCrowdCount\data\dataset\json\562.json,D:\PanoCrowdCount\data\dataset\density_maps\562.npy,train
563,132,100-199,D:\PanoCrowdCount\data\dataset\images\563.jpg,D:\PanoCrowdCount\data\dataset\json\563.json,D:\PanoCrowdCount\data\dataset\density_maps\563.npy,train
564,152,100-199,D:\PanoCrowdCount\data\dataset\images\564.jpg,D:\PanoCrowdCount\data\dataset\json\564.json,D:\PanoCrowdCount\data\dataset\density_maps\564.npy,train
565,48,0-49,D:\PanoCrowdCount\data\dataset\images\565.jpg,D:\PanoCrowdCount\data\dataset\json\565.json,D:\PanoCrowdCount\data\dataset\density_maps\565.npy,train
566,64,50-99,D:\PanoCrowdCount\data\dataset\images\566.jpg,D:\PanoCrowdCount\data\dataset\json\566.json,D:\PanoCrowdCount\data\dataset\density_maps\566.npy,train
567,110,100-199,D:\PanoCrowdCount\data\dataset\images\567.jpg,D:\PanoCrowdCount\data\dataset\json\567.json,D:\PanoCrowdCount\data\dataset\density_maps\567.npy,train
568,166,100-199,D:\PanoCrowdCount\data\dataset\images\568.jpg,D:\PanoCrowdCount\data\dataset\json\568.json,D:\PanoCrowdCount\data\dataset\density_maps\568.npy,test
569,45,0-49,D:\PanoCrowdCount\data\dataset\images\569.jpg,D:\PanoCrowdCount\data\dataset\json\569.json,D:\PanoCrowdCount\data\dataset\density_maps\569.npy,train
57,59,50-99,D:\PanoCrowdCount\data\dataset\images\57.jpg,D:\PanoCrowdCount\data\dataset\json\57.json,D:\PanoCrowdCount\data\dataset\density_maps\57.npy,train
570,36,0-49,D:\PanoCrowdCount\data\dataset\images\570.jpg,D:\PanoCrowdCount\data\dataset\json\570.json,D:\PanoCrowdCount\data\dataset\density_maps\570.npy,train
571,47,0-49,D:\PanoCrowdCount\data\dataset\images\571.jpg,D:\PanoCrowdCount\data\dataset\json\571.json,D:\PanoCrowdCount\data\dataset\density_maps\571.npy,train
572,123,100-199,D:\PanoCrowdCount\data\dataset\images\572.jpg,D:\PanoCrowdCount\data\dataset\json\572.json,D:\PanoCrowdCount\data\dataset\density_maps\572.npy,train
573,170,100-199,D:\PanoCrowdCount\data\dataset\images\573.jpg,D:\PanoCrowdCount\data\dataset\json\573.json,D:\PanoCrowdCount\data\dataset\density_maps\573.npy,train
574,45,0-49,D:\PanoCrowdCount\data\dataset\images\574.jpg,D:\PanoCrowdCount\data\dataset\json\574.json,D:\PanoCrowdCount\data\dataset\density_maps\574.npy,val
575,73,50-99,D:\PanoCrowdCount\data\dataset\images\575.jpg,D:\PanoCrowdCount\data\dataset\json\575.json,D:\PanoCrowdCount\data\dataset\density_maps\575.npy,val
576,17,0-49,D:\PanoCrowdCount\data\dataset\images\576.jpg,D:\PanoCrowdCount\data\dataset\json\576.json,D:\PanoCrowdCount\data\dataset\density_maps\576.npy,train
577,26,0-49,D:\PanoCrowdCount\data\dataset\images\577.jpg,D:\PanoCrowdCount\data\dataset\json\577.json,D:\PanoCrowdCount\data\dataset\density_maps\577.npy,train
578,15,0-49,D:\PanoCrowdCount\data\dataset\images\578.jpg,D:\PanoCrowdCount\data\dataset\json\578.json,D:\PanoCrowdCount\data\dataset\density_maps\578.npy,test
579,225,200-299,D:\PanoCrowdCount\data\dataset\images\579.jpg,D:\PanoCrowdCount\data\dataset\json\579.json,D:\PanoCrowdCount\data\dataset\density_maps\579.npy,test
58,266,200-299,D:\PanoCrowdCount\data\dataset\images\58.jpg,D:\PanoCrowdCount\data\dataset\json\58.json,D:\PanoCrowdCount\data\dataset\density_maps\58.npy,train
580,48,0-49,D:\PanoCrowdCount\data\dataset\images\580.jpg,D:\PanoCrowdCount\data\dataset\json\580.json,D:\PanoCrowdCount\data\dataset\density_maps\580.npy,test
581,49,0-49,D:\PanoCrowdCount\data\dataset\images\581.jpg,D:\PanoCrowdCount\data\dataset\json\581.json,D:\PanoCrowdCount\data\dataset\density_maps\581.npy,train
582,112,100-199,D:\PanoCrowdCount\data\dataset\images\582.jpg,D:\PanoCrowdCount\data\dataset\json\582.json,D:\PanoCrowdCount\data\dataset\density_maps\582.npy,val
583,138,100-199,D:\PanoCrowdCount\data\dataset\images\583.jpg,D:\PanoCrowdCount\data\dataset\json\583.json,D:\PanoCrowdCount\data\dataset\density_maps\583.npy,train
584,121,100-199,D:\PanoCrowdCount\data\dataset\images\584.jpg,D:\PanoCrowdCount\data\dataset\json\584.json,D:\PanoCrowdCount\data\dataset\density_maps\584.npy,train
585,109,100-199,D:\PanoCrowdCount\data\dataset\images\585.jpg,D:\PanoCrowdCount\data\dataset\json\585.json,D:\PanoCrowdCount\data\dataset\density_maps\585.npy,train
588,30,0-49,D:\PanoCrowdCount\data\dataset\images\588.jpg,D:\PanoCrowdCount\data\dataset\json\588.json,D:\PanoCrowdCount\data\dataset\density_maps\588.npy,train
589,43,0-49,D:\PanoCrowdCount\data\dataset\images\589.jpg,D:\PanoCrowdCount\data\dataset\json\589.json,D:\PanoCrowdCount\data\dataset\density_maps\589.npy,val
59,269,200-299,D:\PanoCrowdCount\data\dataset\images\59.jpg,D:\PanoCrowdCount\data\dataset\json\59.json,D:\PanoCrowdCount\data\dataset\density_maps\59.npy,train
590,160,100-199,D:\PanoCrowdCount\data\dataset\images\590.jpg,D:\PanoCrowdCount\data\dataset\json\590.json,D:\PanoCrowdCount\data\dataset\density_maps\590.npy,val
591,105,100-199,D:\PanoCrowdCount\data\dataset\images\591.jpg,D:\PanoCrowdCount\data\dataset\json\591.json,D:\PanoCrowdCount\data\dataset\density_maps\591.npy,train
592,9,0-49,D:\PanoCrowdCount\data\dataset\images\592.jpg,D:\PanoCrowdCount\data\dataset\json\592.json,D:\PanoCrowdCount\data\dataset\density_maps\592.npy,val
593,62,50-99,D:\PanoCrowdCount\data\dataset\images\593.jpg,D:\PanoCrowdCount\data\dataset\json\593.json,D:\PanoCrowdCount\data\dataset\density_maps\593.npy,train
594,73,50-99,D:\PanoCrowdCount\data\dataset\images\594.jpg,D:\PanoCrowdCount\data\dataset\json\594.json,D:\PanoCrowdCount\data\dataset\density_maps\594.npy,train
595,136,100-199,D:\PanoCrowdCount\data\dataset\images\595.jpg,D:\PanoCrowdCount\data\dataset\json\595.json,D:\PanoCrowdCount\data\dataset\density_maps\595.npy,train
596,174,100-199,D:\PanoCrowdCount\data\dataset\images\596.jpg,D:\PanoCrowdCount\data\dataset\json\596.json,D:\PanoCrowdCount\data\dataset\density_maps\596.npy,train
597,108,100-199,D:\PanoCrowdCount\data\dataset\images\597.jpg,D:\PanoCrowdCount\data\dataset\json\597.json,D:\PanoCrowdCount\data\dataset\density_maps\597.npy,train
598,52,50-99,D:\PanoCrowdCount\data\dataset\images\598.jpg,D:\PanoCrowdCount\data\dataset\json\598.json,D:\PanoCrowdCount\data\dataset\density_maps\598.npy,train
599,41,0-49,D:\PanoCrowdCount\data\dataset\images\599.jpg,D:\PanoCrowdCount\data\dataset\json\599.json,D:\PanoCrowdCount\data\dataset\density_maps\599.npy,train
6,366,300-499,D:\PanoCrowdCount\data\dataset\images\6.jpg,D:\PanoCrowdCount\data\dataset\json\6.json,D:\PanoCrowdCount\data\dataset\density_maps\6.npy,test
60,325,300-499,D:\PanoCrowdCount\data\dataset\images\60.jpg,D:\PanoCrowdCount\data\dataset\json\60.json,D:\PanoCrowdCount\data\dataset\density_maps\60.npy,train
600,158,100-199,D:\PanoCrowdCount\data\dataset\images\600.jpg,D:\PanoCrowdCount\data\dataset\json\600.json,D:\PanoCrowdCount\data\dataset\density_maps\600.npy,test
601,38,0-49,D:\PanoCrowdCount\data\dataset\images\601.jpg,D:\PanoCrowdCount\data\dataset\json\601.json,D:\PanoCrowdCount\data\dataset\density_maps\601.npy,train
602,170,100-199,D:\PanoCrowdCount\data\dataset\images\602.jpg,D:\PanoCrowdCount\data\dataset\json\602.json,D:\PanoCrowdCount\data\dataset\density_maps\602.npy,val
603,44,0-49,D:\PanoCrowdCount\data\dataset\images\603.jpg,D:\PanoCrowdCount\data\dataset\json\603.json,D:\PanoCrowdCount\data\dataset\density_maps\603.npy,test
604,110,100-199,D:\PanoCrowdCount\data\dataset\images\604.jpg,D:\PanoCrowdCount\data\dataset\json\604.json,D:\PanoCrowdCount\data\dataset\density_maps\604.npy,train
605,28,0-49,D:\PanoCrowdCount\data\dataset\images\605.jpg,D:\PanoCrowdCount\data\dataset\json\605.json,D:\PanoCrowdCount\data\dataset\density_maps\605.npy,train
606,189,100-199,D:\PanoCrowdCount\data\dataset\images\606.jpg,D:\PanoCrowdCount\data\dataset\json\606.json,D:\PanoCrowdCount\data\dataset\density_maps\606.npy,train
607,47,0-49,D:\PanoCrowdCount\data\dataset\images\607.jpg,D:\PanoCrowdCount\data\dataset\json\607.json,D:\PanoCrowdCount\data\dataset\density_maps\607.npy,train
608,71,50-99,D:\PanoCrowdCount\data\dataset\images\608.jpg,D:\PanoCrowdCount\data\dataset\json\608.json,D:\PanoCrowdCount\data\dataset\density_maps\608.npy,train
609,34,0-49,D:\PanoCrowdCount\data\dataset\images\609.jpg,D:\PanoCrowdCount\data\dataset\json\609.json,D:\PanoCrowdCount\data\dataset\density_maps\609.npy,train
